link_url,img_src,coordinates
https://www.equatorinitiative.org/2017/07/06/mejorar-los-ingresos-de-las-familias-conservacion-del-medio-ambiente-y-biodiversidad-soberania-alimentaria/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/7613943940_98457ff300_k-650x415.jpg,-1.831239_-78.18340599999999
https://www.equatorinitiative.org/2017/07/05/melhoria-das-condicoes-de-vida-geracao-de-trabalho-digno-e-renda-seguranca-alimentar-e-nutricional-saude-educacao/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/2d0b851828ba1bf3edd5b8ae8ccbb4c0-Visita_escola-650x415.jpg,-26.83897739146512_-52.98461567619631
https://www.equatorinitiative.org/2017/07/13/membuat-aturan-perikanan-melalui-lembaga-desa-batu-belah-bersatu-dan-pencatatan-data-hasil-tangkapan-nelayan/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/56f4da90d0db9a9ce5cd54684c45885e-IMG_5074-650x415.jpg,3.112283545527255_106.26156512994157
https://www.equatorinitiative.org/2020/04/24/solution11124/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-14.235004_-51.92528
https://www.equatorinitiative.org/2017/07/13/memperjuangkan-hakijin-untuk-mengelola-laut-dan-sumberdaya-ikan-secara-mandiri/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/98c5cf15a873c502d77b265acaa329e0-Penetapan-AD-ART-3B-650x415.jpg,3.1113006262545477_106.26219008464204
https://www.equatorinitiative.org/2017/07/13/mengadakan-air-bersih-di-lingkungan-terpencil-berbasis-energi-terbarukan/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/ac5bc2e2e45abf5aaf4b79323e1e7e78-EnerBI1-650x415.jpg,-6.242791904357925_106.65455619755335
https://www.equatorinitiative.org/2017/07/13/menghidupkan-kembali-aturan-adat-wehai/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/7a1033250f41fb68d4ca30b5b3ab593c-Upacara-adat-launching-Wehai-PAAP-Liya-650x415.jpg,-5.301924769075386_123.55936172084057
https://www.equatorinitiative.org/2017/07/13/meningkatkan-pendapatan-dan-kualitas-hidup-petani-lahan-kering-melalui-budidaya-gaharu/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/1eab0c59a2b9bfddf31df26c9fc28f17-7-Kondisi-lahan-tahun-ke-5-setelah-teras-Desa-Penimbung-650x415.jpg,-8.597130942009205_116.11142373498762
https://www.equatorinitiative.org/2020/04/24/solution11230/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.748917_-83.753428
https://www.equatorinitiative.org/2017/06/19/micro-hydropower/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/24678045986_e0765de252_k-650x415.jpg,28.32779955704061_84.25694873027192
https://www.equatorinitiative.org/2017/07/11/mineria-artesanal-ancestral-programa-oro-verde/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/e1ef08c4e011178fe0a50b95a606239c-Amerikos-mine-foto-de-Ronald-de-Hommel-650x415.jpg,5.264792329981894_-76.55883218518068
https://www.equatorinitiative.org/2020/04/24/solution11459/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-9.189967_-75.015152
https://www.equatorinitiative.org/2017/08/04/minimization-of-pop-chemicals-in-crop-cultivation-and-management-of-solid-waste-to-increase-farm-yields-and-farmers-disposable-incomes-of-farmers/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/291def782dfaa393e8aa2137b67b1f9c-2014-05-29-084833-650x415.jpg,7.5908801_-1.9343555000000379
https://www.equatorinitiative.org/2017/06/13/minimum-carbon-footprint-diring-processing/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/31543989274_7842ad7943_k-650x415.jpg,13.856070270316154_-60.90631551653291
https://www.equatorinitiative.org/2017/06/29/mise-en-place-dune-unite-moderne-de-transformation-comme-mesure-daccompagnement-a-la-conservation-des-ressources-et-moyen-de-promotion-de-la-labellisation-locales-des-produits-finis/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/2bd2fc95dda79bcb2e30c46ab6f57972-Image-femmes-transformatrices-revenus-650x415.jpg,14.9089744_-17.12431379999998
https://www.equatorinitiative.org/2017/06/23/mise-en-place-dune-unite-moderne-de-transformation-des-dechets-plastiques-en-paves-au-togo-en-paves-au-togo/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/Installation-des-points-de-collecte-baraque-et-remise-de-poubelle-et-des-équipements-sanitaires-à-la-communauté-de-Nyéconakpoé-650x415.jpg,9.575655_-13.62017000000003
https://www.equatorinitiative.org/2017/06/27/mise-en-place-de-la-premiere-organisation-structurelle-dun-reseau-payant-de-ramassage-et-de-la-collecte-des-ordures-pour-les-quartiers-necessiteux-avec-des-outils-adequats-et-utilisation-des-panneau/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/309277015_9af34cc70b_b-650x415.jpg,11.1491947_42.71249839999996
https://www.equatorinitiative.org/2017/06/23/mise-en-place-des-etans-piscicor/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/bc2b384c763e124a669b3b22f9560e76-DSC_0516-650x415.jpg,-1.684131_29.23349529999996
https://www.equatorinitiative.org/2020/04/24/solution11436/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-6.369028_34.888822
https://www.equatorinitiative.org/2017/07/06/mobi/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/d8f1b327c72c03c711a5b4e970b9c5d4-DSCN1301-650x415.jpg,-21.9729055_-45.34037169999999
https://www.equatorinitiative.org/2017/08/03/mobilisation-participatory-planning-and-capacity-building/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/3248349930_55d4afc8c6_o-650x415.jpg,18.4783032_73.85694060000003
https://www.equatorinitiative.org/2017/07/11/modelo-intercultural-de-division-del-trabajo-y-ordenamiento-para-el-manejo-sostenible-de-los-aguajales-por-los-comuneros-riberenos-y-quechuas-del-aca-bmp/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/6662710655_b915b473fc_o-650x415.jpg,-4.828093806144887_-76.55429098783566
https://www.equatorinitiative.org/2017/08/03/mohala-na-konohiki-developing-the-next-generation-of-ocean-stewards-and-fisheries-managers/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/7a468d0ca455ed4000f11ed95276a5c1-IMG_9729-650x415.jpg,21.1663952_-157.1054646
https://www.equatorinitiative.org/2017/07/07/monitoreo-biologico-comunitario-de-las-aves-de-amixtlan/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/9dbb76824079ace5a75955e6746bf1cb-DSC08447-650x415.jpg,19.6483268_-101.22892860000002
https://www.equatorinitiative.org/2017/07/10/monitoreo-comunitario-de-biodiversidad-flora-y-fauna-reservorios-de-carbono-y-aspectos-socioeconomicos-y-restauracion-productiva-del-paisaje-con-modulos-agroforestales-silvopastoriles-yo-instala/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/bf91c86bccfa0f6cf611fbab913ec175-ModulosEquatorPrize-650x415.jpg,19.820644357249588_-90.53207540688476
https://www.equatorinitiative.org/2017/07/07/monitoreo-y-medicion-del-avance-de-las-organizaciones-de-turismo-rural-comunitario-afiliadas-a-actuar/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/f5f2a75577ace6e191ce4a289610446e-IMG-20161004-WA0004-650x415.jpg,9.9271798_-84.05318169999998
https://www.equatorinitiative.org/2020/04/24/solution11181/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,18.971187_-72.285215
https://www.equatorinitiative.org/2020/04/24/solution11135/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-14.235004_-51.92528
https://www.equatorinitiative.org/2020/04/24/solution11340/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-18.665695_35.529562
https://www.equatorinitiative.org/2020/04/24/solution11032/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-6.369028_34.888822
https://www.equatorinitiative.org/2017/07/11/mujeres-y-gobernanza-forestal-comunitaria/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/de9eb2000e0fee77de14daff396b4d1c-DSCN0303-650x415.jpg,17.405704043647766_-96.53851093802871
https://www.equatorinitiative.org/2020/04/24/solution11078/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,28.394857_84.124008
https://www.equatorinitiative.org/2017/06/20/multiple-interventions-through-community-institutions-building-ecological-security-into-each-action/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/6f7c0e68e78b6fa986dd4a30b342146a-Women-ParticipationRadhanpurGujarat-650x415.jpg,19.1201142_73.00989830000003
https://www.equatorinitiative.org/2017/06/22/municpal-mpa-network/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/e09ad35f1692af2601e15b53bc11c8ab-ACCOUNTANT-TRAINING-COASTAL-SAN-LUIS-650x415.jpg,14.347634672485711_120.92431261653292
https://www.equatorinitiative.org/2020/04/24/solution11051/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-6.314993_143.95555
https://www.equatorinitiative.org/2020/04/24/solution11381/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.946527_-1.023194
https://www.equatorinitiative.org/2020/04/24/solution11345/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.145_40.489673
https://www.equatorinitiative.org/2020/04/24/solution11261/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-1.831239_-78.183406
https://www.equatorinitiative.org/2020/04/24/solution11046/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,3.202778_73.22068
https://www.equatorinitiative.org/2017/06/13/nakau-programme-loru-community-conservation-project/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/157730006_b933155f1c_b-650x415.jpg,-17.740624427950888_168.31595219444273
https://www.equatorinitiative.org/2020/04/24/solution11058/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,26.820553_30.802498
https://www.equatorinitiative.org/2020/04/24/solution11086/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.789275_113.921327
https://www.equatorinitiative.org/2020/04/24/solution11290/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.634501_-102.552784
https://www.equatorinitiative.org/2017/06/22/nature-based-solution-for-climate-change-mitigation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/d04c95942c7099dffde703c278482c77-Adenya-650x415.jpg,1.2302274_34.24910640000007
https://www.equatorinitiative.org/2017/06/19/nature-culture-based-training-and-education/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/Solution-3_Kids-education-650x415.jpg,22.5267257_114.25915350000002
https://www.equatorinitiative.org/2017/06/21/nature-culture-based-training-and-education-2/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/7-650x415.jpg,22.2833372_114.13428799999997
https://www.equatorinitiative.org/2020/04/24/solution11480/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-19.015438_29.154857
https://www.equatorinitiative.org/2017/06/06/need-for-fertiliser-for-crop-production/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/bac898a2be60bf11a2283059b61f70bf-20170301_075552-650x415.jpg,-13.965485748612657_33.77763855822752
https://www.equatorinitiative.org/2020/04/24/solution11393/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2020/04/24/solution11003/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.081999_8.675277
https://www.equatorinitiative.org/2020/04/24/solution11449/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,28.394857_84.124008
https://www.equatorinitiative.org/2017/06/19/new-socio-economic-models-for-rejuvenate-desolated-rural-village/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/Solution-4_Teacake-making-650x415.jpg,22.5267257_114.25915350000002
https://www.equatorinitiative.org/2017/06/21/new-socio-economic-models-for-rejuvenating-the-desolated-rural-village/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/528a351e642c992e6d909634ecb6b563-S4_Very-Ginger-650x415.jpg,22.2833372_114.13428799999997
https://www.equatorinitiative.org/2020/04/24/solution11431/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.51498_134.58252
https://www.equatorinitiative.org/2020/04/24/solution11444/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2020/04/24/solution11383/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-19.015438_29.154857
https://www.equatorinitiative.org/2020/04/24/solution11385/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.539989_-5.54708
https://www.equatorinitiative.org/2020/04/24/solution11038/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-22.95764_18.49041
https://www.equatorinitiative.org/2020/04/24/solution11387/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,1.373333_32.290275
https://www.equatorinitiative.org/2020/04/24/solution11483/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,12.879721_121.774017
https://www.equatorinitiative.org/2020/04/24/solution11357/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2017/06/15/offer-high-quality-affordable-health-care-incentives-to-communities-living-near-high-value-conservation-areas/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8f9b2d1c82d610793d04fcc234e86efb-Chelsea-Call-ASRI-Clinic-650x415.jpg,-1.2482286142815702_109.96266429325408
https://www.equatorinitiative.org/2020/04/24/solution11473/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,37.09024_-95.712891
https://www.equatorinitiative.org/2020/04/24/solution11171/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,17.607789_8.081666
https://www.equatorinitiative.org/2020/04/24/solution11172/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,14.497401_-14.452362
https://www.equatorinitiative.org/2020/04/24/solution11092/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,8.619543_0.824782
https://www.equatorinitiative.org/2020/04/24/solution11121/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,17.607789_8.081666
https://www.equatorinitiative.org/2020/04/24/solution11115/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.945587_-9.696645
https://www.equatorinitiative.org/2020/04/24/solution11152/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,8.619543_0.824782
https://www.equatorinitiative.org/2020/04/24/solution11185/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,8.619543_0.824782
https://www.equatorinitiative.org/2020/04/24/solution11154/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.30769_2.315834
https://www.equatorinitiative.org/2020/04/24/solution11063/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.023559_37.906193
https://www.equatorinitiative.org/2017/06/19/organic-farming-and-sustainable-living/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/4f424eb0540701886082091c270f9a1a-Untitled-650x415.png,12.989138776966069_77.5704157764435
https://www.equatorinitiative.org/2020/04/24/solution11178/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,6.611111_20.939444
https://www.equatorinitiative.org/2017/06/23/organisation-de-campagnes-de-nettoyage-et-de-reboisement/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/ba5fe5b49ed1bd79526cd5b3cc3539e4-P1080153-650x415.jpg,36.2635498_2.7529380999999375
https://www.equatorinitiative.org/2017/06/23/organisation-de-campagnes-de-sensibilisation-et-dinformation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/82b0fcc6dde98da236fef5c31da03bc2-SAM_0628-650x415.jpg,36.2853847_2.768024700000069
https://www.equatorinitiative.org/2020/04/24/solution11100/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,8.619543_0.824782
https://www.equatorinitiative.org/2017/06/21/organisational-empowerment/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/f274c9624f647c9b77a3f7ce5dd3a700-Org-empowerment-650x415.jpg,-0.3833784_130.85763339999994
https://www.equatorinitiative.org/2020/04/24/solution11134/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-14.235004_-51.92528
https://www.equatorinitiative.org/2020/04/24/solution11273/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-32.522779_-55.765835
https://www.equatorinitiative.org/2020/04/24/solution11184/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,4.570868_-74.297333
https://www.equatorinitiative.org/2017/07/06/organizacion-para-la-mejora-de-la-condicion-de-vida-y-recuperacion-del-manglar-de-chomes/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/e851ce0ac6a37789d7dd8bdb51522c89-2016-05-05-145639-650x415.jpg,10.0361188_-84.90359230000001
https://www.equatorinitiative.org/2020/04/24/solution11320/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,15.783471_-90.230759
https://www.equatorinitiative.org/2017/06/20/organizing-different-groups-for-ecotourism-site-for-natural-resources-conservation-and-livelihood-diversification-description-and-innovations-of-the-solution/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/fcea1f08acdcc24c880f0abcf5e99ee9-Picture-190-650x415.jpg,13.151385416747129_37.89489194229736
https://www.equatorinitiative.org/2020/04/24/solution11477/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,26.820553_30.802498
https://www.equatorinitiative.org/2020/04/24/solution11407/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,11.803749_-15.180413
https://www.equatorinitiative.org/2017/08/04/ows-uses-grass-roots-marine-tourism-to-provide-livelihoods-for-fishers-and-their-community-reducing-poverty-whilst-conserving-whale-sharks-coral-reefs-and-fish/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/e1914551b3bd39f8782241718ef66ea3-Simon-Pierce-Oslob-1070924-a-copy-3-copy-650x415.jpg,12.879721_121.77401699999996
https://www.equatorinitiative.org/2020/04/24/solution11014/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,4.210484_101.975766
https://www.equatorinitiative.org/2017/08/04/palaus-taro-field-landscape-provides-an-additional-buffer-for-protection-of-marine-seascape-from-sedimentation/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/bf89e588449f9d825f5953030a7b1600-PB050093-650x415.jpg,7.514979999999999_134.58251999999993
https://www.equatorinitiative.org/2020/04/24/solution11107/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-11.875001_43.872219
https://www.equatorinitiative.org/2017/06/14/participation-for-local-action-on-improving-maternal-health-services-for-the-soliga-people/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/41dcd3eea06fe3c89b18cde258deaed2-DSC7361-1-650x415.jpg,12.046018566976944_77.03074625753334
https://www.equatorinitiative.org/2017/08/08/participatory-landuse-planning-and-management/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/db3c6c07b6339d49bed768e95f143fdc-Use-of-clean-cookstove-for-livelihood-intervention-650x415.jpg,10.7875419_-0.8579818000000614
https://www.equatorinitiative.org/2017/06/22/partner-with-local-and-national-governments-civil-society-inter-local-government-alliances-and-academics-during-project-implementation-to-create-an-enabling-environment-and-a-venue-to-discuss-criti/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/6e659634c9ea0489e228495d95559a0e-Picture1-650x415.jpg,6.843388441550879_-1.541310950988759
https://www.equatorinitiative.org/2020/04/24/solution11412/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2017/08/08/pathways-to-coexistence-facilitating-appropriate-land-use-planning-that-considers-protecting-major-elephant-corridors/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/1e8c734e7a7b4dc2f0a75fc10c421a1a-Ele-Corridor-650x415.jpg,-22.328474_24.684866000000056
https://www.equatorinitiative.org/2017/06/07/payments-for-the-protection-of-ecosystem-services-ppes/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/，-650x415.jpg,-2.9119603225765496_-78.99805132719189
https://www.equatorinitiative.org/2017/07/13/pelestarian-pakaian-kain-kulit-kayu/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/068cfd2f3a0c96d24f3dbebfba6b9368-DSC_0111-650x415.jpg,-0.8845515248106964_119.88984869942783
https://www.equatorinitiative.org/2017/07/13/pemberdayaan-masyarakat-adat-dan-peningkata-kebutuhan-hidup-mereka/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/fcea1f08acdcc24c880f0abcf5e99ee9-Picture-190-650x415.jpg,-3.625880016361903_128.2198620850029
https://www.equatorinitiative.org/2017/07/13/pengawasan-mandiri-terhadap-lokasi-paap-melalui-pembentukan-pokmasawas/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/b88b223dc9d65df8fb2f73fc54ee9088-Rapat-Pokmaswas-Liya-650x415.jpg,-5.306216622787694_123.56871458367539
https://www.equatorinitiative.org/2017/07/13/pengeloaan-pertanian-lahan-kering-melalui-agroforestry-dengan-terassering-dan-budidaya-lorong-alley-cropping/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/5b1f0de5283e567422215072cd65c13e-8-Proses-Inokulasi-Gaharu-650x415.jpg,-8.597014250851416_116.1114371460327
https://www.equatorinitiative.org/2017/07/13/penguatan-ekonomi-dan-penguatan-komunitas-untuk-masyarakat-adat/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/24470502016_8d20a5f9b8_k-650x415.jpg,-0.789275_113.92132700000002
https://www.equatorinitiative.org/2017/07/13/penyelamatan-sumber-resapan-air-dengan-menjaga-hutan/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/934b29b085fbaeceab5c73f584a7c6c1-Topografi-Dieng-650x415.png,-6.185424236896243_106.82279461779103
https://www.equatorinitiative.org/2020/04/24/solution11402/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.789275_113.921327
https://www.equatorinitiative.org/2020/04/24/solution11419/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.789275_113.921327
https://www.equatorinitiative.org/2017/06/07/permacultura/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/d271803584517c6e6b3c92260f29c149-MG_2764-650x415.jpg,-23.6988424_-46.59074529999998
https://www.equatorinitiative.org/2017/07/13/pertanian-konservasi/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/f036aee1960963a152d4cc56d5d6c65b-Kegiatan-kelompok-dalam-mempersiapkan-bibit-tanaman-yang-akan-ditanam-650x415.jpg,-8.601380587686622_119.80967572661439
https://www.equatorinitiative.org/2020/04/24/solution11018/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2020/04/24/solution11446/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2017/07/11/plan-de-manejo-marino-costero/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/66cf7b8eddffe08c812539b570862135-vivero-de-coral-de-PC-650x415.jpg,18.516741005063693_-68.37916915515586
https://www.equatorinitiative.org/2017/07/11/plantacion-de-yerba-mate-bajo-sombra/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/yerbamate-650x415.jpg,-25.2780863_-57.55959580000001
https://www.equatorinitiative.org/2017/06/27/plante-la-vie/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/10c62501f10028bdf5ba780eafad7f0b-image-Moringa-650x415.jpg,14.71441_-17.443446999999992
https://www.equatorinitiative.org/2017/06/15/planting-and-reforestation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/08363bcf737663f763c4e7426ab9b9e7-Planting-650x415.jpg,-4.29896958230966_15.314689239811742
https://www.equatorinitiative.org/2020/04/24/solution11439/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-6.314993_143.95555
https://www.equatorinitiative.org/2017/06/22/policy-dialogue/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/70186a67262c8666a19349338e5636e7-IMG_20160317_110129-650x415.jpg,13.1132219_-59.598808899999995
https://www.equatorinitiative.org/2017/07/10/poner-fin-al-hambre-lograr-la-seguridad-alimentaria-y-la-mejora-de-la-nutricion-y-promover-la-agricultura-sostenible/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/bb46f56ae65a20e69c2e21d65a7c2f14-Diapositiva1-650x415.jpg,23.634501_-102.55278399999997
https://www.equatorinitiative.org/2020/04/24/solution11130/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-14.235004_-51.92528
https://www.equatorinitiative.org/2017/06/20/preparation-and-application-of-home-made-jholmal-1-liquid-bio-fertilizer-cum-bio-pesticide-to-control-soil-borne-insect-pests-and-increase-soil-fertility/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/unnamed-file-8-650x415.jpg,27.664187297143805_85.31855000118867
https://www.equatorinitiative.org/2017/06/20/preparation-and-application-of-home-made-jholmal-3-liquid-bio-pesticide-to-control-insects-pests-and-diseases-of-the-crops/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/1-2-650x415.jpg,27.664187297143805_85.31855000118867
https://www.equatorinitiative.org/2017/07/31/preventing-lung-disease-and-preventing-deforestation-for-firewood/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/33a3f573ee7ee273ef1163215f07e9aa-IMG_0736-650x415.jpg,15.783471_-90.23075899999998
https://www.equatorinitiative.org/2017/07/05/prioridades-do-bem-viver-entre-os-kaiowa-de-pirakua/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/7b1a465710654b53cc4ac52e22d076a1-DSC_0132-650x415.jpg,-10.430403510277815_-62.491466904907156
https://www.equatorinitiative.org/2020/04/24/solution11469/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.634501_-102.552784
https://www.equatorinitiative.org/2017/07/10/procesos-participativos-y-herramientas-para-la-gestion-participativa-del-santuario-de-ballenas-y-delfines-uruguay/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/59820c3c7bc6989c103c39158200d83e-14102501_1171173699613799_3798432635742562695_n-650x415.jpg,-34.6514714_-54.171899999999994
https://www.equatorinitiative.org/2017/07/07/produccion-agricola-sustentable-stevia-rebaudiana-fase-ii/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/433716b097abc95f7944db6221cc40af-capacitación-comunitaria-stevia-2-650x415.jpg,-34.721995878391475_-58.53454157337342
https://www.equatorinitiative.org/2017/07/10/produccion-de-artesanias/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/baaca1ab26504584b008493e3f98efd2-Aro-Ache-650x415.jpg,-23.442503_-58.443831999999986
https://www.equatorinitiative.org/2017/07/10/produccion-extensiva-para-renta/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/6007014525_8e9fe98460_b-650x415.jpg,-23.442503_-58.443831999999986
https://www.equatorinitiative.org/2017/07/10/produccion-forestal/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/7f58289326fb1a7319e37c50d9b48321-vivero5-650x415.jpg,20.0193311_-97.52388529999996
